Precinct,Burud_Pct,Rehmet_Pct,Dem_Vote_Change,Hancock_Pct,Wambsganss_Pct,Margin_2022,Margin_2026,Margin_Shift,hisp,nanglo,total,pct_hisp,pct_nonwhite,Shift_Direction,Shift_Code
4397,46.44808743169399,68.65671641791045,22.208628986216453,53.551912568306015,31.343283582089555,-7.1038251366120235,37.31343283582089,44.417257972432914,445,493,833,0.5342136854741897,0.5918367346938775,Shift to Democrats,1
4399,18.627450980392158,50.0,31.372549019607842,81.37254901960785,50.0,-62.74509803921569,0.0,62.74509803921569,51,95,343,0.14868804664723032,0.27696793002915454,Shift to Democrats,1
4400,47.40740740740741,61.111111111111114,13.703703703703702,52.59259259259259,38.88888888888889,-5.185185185185176,22.22222222222222,27.407407407407398,453,497,873,0.5189003436426117,0.5693012600229095,Shift to Democrats,1
4410,47.73391812865497,59.56043956043956,11.826521431784592,52.26608187134503,40.43956043956044,-4.532163742690059,19.120879120879124,23.653042863569183,1387,3326,5506,0.25190701053396297,0.6040682891391209,Shift to Democrats,1
4429,43.1060606060606,63.10679611650486,20.000735510444258,56.8939393939394,36.89320388349515,-13.787878787878796,26.213592233009713,40.00147102088851,1085,2119,4290,0.2529137529137529,0.49393939393939396,Shift to Democrats,1
4452,48.986265533028124,67.3076923076923,18.321426774664182,51.01373446697187,32.69230769230769,-2.0274689339437444,34.61538461538461,36.64285354932836,1564,4361,6659,0.23487010061570807,0.6549031386094009,Shift to Democrats,1
4454,35.67393058918483,53.55555555555556,17.88162496637073,64.32606941081518,46.44444444444444,-28.652138821630352,7.111111111111114,35.763249932741466,1587,2284,4941,0.3211900425015179,0.46225460433110704,Shift to Democrats,1
4456,35.10489510489511,64.56692913385827,29.46203402896316,64.8951048951049,35.43307086614173,-29.790209790209786,29.133858267716533,58.92406805792632,165,328,1467,0.11247443762781185,0.22358554873892297,Shift to Democrats,1
4458,28.57142857142857,100.0,71.42857142857143,71.42857142857143,0.0,-42.85714285714286,100.0,142.85714285714286,0,0,0,,,Shift to Democrats,1
4475,74.28571428571429,94.44444444444444,20.15873015873015,25.71428571428571,5.555555555555555,48.571428571428584,88.88888888888889,40.3174603174603,21,29,79,0.26582278481012656,0.3670886075949367,Shift to Democrats,1
4478,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
4480,28.592162554426704,48.86877828054298,20.27661572611628,71.40783744557329,51.13122171945701,-42.815674891146585,-2.262443438914026,40.55323145223256,162,279,1366,0.11859443631039532,0.2042459736456808,Shift to Democrats,1
4483,56.25,100.0,43.75,43.75,0.0,12.5,100.0,87.5,110,115,138,0.7971014492753623,0.8333333333333334,Shift to Democrats,1
4485,45.588235294117645,65.71428571428571,20.126050420168063,54.41176470588235,34.285714285714285,-8.823529411764703,31.428571428571423,40.25210084033613,1304,1410,1686,0.7734282325029656,0.8362989323843416,Shift to Democrats,1
4487,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
4492,56.837606837606835,78.1021897810219,21.26458294341507,43.162393162393165,21.897810218978105,13.67521367521367,56.2043795620438,42.52916588683013,369,828,2421,0.1524163568773234,0.3420074349442379,Shift to Democrats,1
4493,49.81751824817518,82.17821782178217,32.360699573606986,50.18248175182482,17.82178217821782,-0.3649635036496335,64.35643564356435,64.72139914721399,429,896,2976,0.14415322580645162,0.3010752688172043,Shift to Democrats,1
4494,55.26315789473685,80.0,24.73684210526315,44.73684210526316,20.0,10.526315789473692,60.0,49.47368421052631,49,123,238,0.20588235294117646,0.5168067226890757,Shift to Democrats,1
4496,69.70954356846472,79.59183673469387,9.882293166229147,30.29045643153527,20.408163265306122,39.419087136929456,59.18367346938775,19.764586332458293,442,989,1448,0.3052486187845304,0.6830110497237569,Shift to Democrats,1
4499,48.98446833930705,67.29559748427673,18.311129144969676,51.01553166069295,32.70440251572327,-2.0310633213859006,34.59119496855346,36.62225828993936,1351,2029,2998,0.4506337558372248,0.6767845230153435,Shift to Democrats,1
4503,62.03208556149733,82.94573643410853,20.913650872611193,37.967914438502675,17.05426356589147,24.064171122994658,65.89147286821705,41.82730174522239,1996,2148,2626,0.7600913937547601,0.817974105102818,Shift to Democrats,1
4508,45.129334067143645,63.33333333333333,18.203999266189683,54.870665932856355,36.666666666666664,-9.74133186571271,26.666666666666664,36.407998532379374,1876,4065,7370,0.2545454545454545,0.5515603799185889,Shift to Democrats,1
4512,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
4528,42.57481648785997,63.81578947368421,21.240972985824243,57.42518351214003,36.18421052631579,-14.850367024280061,27.631578947368425,42.481945971648486,1335,2813,6015,0.22194513715710723,0.46766417290108064,Shift to Democrats,1
4531,35.281837160751564,53.84615384615385,18.564316685402282,64.71816283924844,46.15384615384615,-29.43632567849687,7.692307692307693,37.128633370804565,1401,1928,4676,0.29961505560307955,0.41231822070145424,Shift to Democrats,1
4532,22.404371584699454,30.131004366812224,7.72663278211277,77.59562841530054,69.86899563318777,-55.191256830601084,-39.737991266375545,15.45326556422554,139,253,1578,0.08808618504435994,0.1603295310519645,Shift to Democrats,1
4533,40.660919540229884,57.27272727272727,16.61180773249739,59.33908045977011,42.72727272727273,-18.678160919540225,14.545454545454547,33.22361546499477,1781,2308,3497,0.5092936802973977,0.6599942808121246,Shift to Democrats,1
4534,40.813326800587944,57.10843373493976,16.295106934351814,59.186673199412056,42.89156626506024,-18.37334639882411,14.216867469879517,32.59021386870363,1462,2401,5815,0.2514187446259673,0.4128976784178848,Shift to Democrats,1
4540,42.10526315789473,62.857142857142854,20.75187969924812,57.89473684210527,37.142857142857146,-15.789473684210535,25.714285714285708,41.50375939849624,1648,3314,5972,0.27595445411922304,0.5549229738780977,Shift to Democrats,1
4551,40.337078651685395,61.28048780487805,20.943409153192654,59.662921348314605,38.71951219512195,-19.32584269662921,22.5609756097561,41.88681830638531,1225,1947,4276,0.28648269410664173,0.45533208606173997,Shift to Democrats,1
4563,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
4565,25.0,0.0,-25.0,75.0,100.0,-50.0,-100.0,-50.0,60,64,96,0.625,0.6666666666666666,Shift to Republicans,-1
4568,22.22222222222222,54.54545454545454,32.32323232323232,77.77777777777779,45.45454545454545,-55.555555555555564,9.090909090909086,64.64646464646465,27,37,102,0.2647058823529412,0.3627450980392157,Shift to Democrats,1
4572,68.42105263157895,81.81818181818183,13.397129186602882,31.57894736842105,18.181818181818183,36.84210526315789,63.63636363636364,26.79425837320575,34,61,63,0.5396825396825397,0.9682539682539683,Shift to Democrats,1
4573,,0,,,0,,0,,3,16,19,0.15789473684210525,0.8421052631578947,Shift to Republicans,-1
4588,40.95063985374772,62.31884057971014,21.368200725962424,59.04936014625228,37.68115942028986,-18.098720292504566,24.637681159420282,42.73640145192485,1227,2868,6437,0.19061674693180053,0.44554916886748486,Shift to Democrats,1
4591,48.65749836280288,64.2570281124498,15.59952974964692,51.34250163719712,35.7429718875502,-2.6850032743942336,28.514056224899605,31.19905949929384,1404,2723,5231,0.2683999235327853,0.5205505639457083,Shift to Democrats,1
4592,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
4593,52.406417112299465,89.36170212765957,36.955285015360104,47.593582887700535,10.638297872340425,4.81283422459893,78.72340425531914,73.91057003072021,1130,1375,1769,0.6387789711701526,0.7772752967778406,Shift to Democrats,1
4595,37.03703703703704,0.0,-37.03703703703704,62.96296296296296,100.0,-25.925925925925924,-100.0,-74.07407407407408,142,148,220,0.6454545454545455,0.6727272727272727,Shift to Republicans,-1
4596,72.3404255319149,94.73684210526315,22.396416573348247,27.659574468085108,5.263157894736842,44.68085106382979,89.47368421052632,44.79283314669652,177,263,295,0.6,0.8915254237288136,Shift to Democrats,1
4599,41.223021582733814,60.676532769556026,19.45351118682221,58.77697841726619,39.323467230443974,-17.55395683453238,21.353065539112052,38.90702237364443,992,2171,4744,0.209106239460371,0.4576306913996627,Shift to Democrats,1
4602,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
4604,0.0,0,0.0,100.0,0,-100.0,0,100.0,7,18,22,0.3181818181818182,0.8181818181818182,No Change,0
4615,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
4620,66.66666666666666,100.0,33.33333333333334,33.33333333333333,0.0,33.33333333333333,100.0,66.66666666666667,370,434,545,0.6788990825688074,0.7963302752293578,Shift to Democrats,1
4629,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
4632,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
4634,58.04701627486437,77.10843373493977,19.061417460075397,41.952983725135624,22.89156626506024,16.094032549728745,54.216867469879524,38.12283492015078,213,554,1848,0.11525974025974026,0.29978354978354976,Shift to Democrats,1
4638,45.49499443826474,64.25855513307985,18.763560694815112,54.50500556173527,35.741444866920155,-9.010011123470527,28.517110266159698,37.527121389630224,211,445,876,0.2408675799086758,0.5079908675799086,Shift to Democrats,1
4640,61.81229773462783,87.67123287671232,25.85893514208449,38.18770226537217,12.32876712328767,23.624595469255667,75.34246575342465,51.71787028416898,411,564,1082,0.3798521256931608,0.5212569316081331,Shift to Democrats,1
4649,33.20079522862823,48.194945848375454,14.994150619747224,66.79920477137176,51.80505415162455,-33.59840954274353,-3.610108303249099,29.988301239494433,1677,2402,5479,0.30607775141449167,0.438401168096368,Shift to Democrats,1
4650,44.7101016138673,60.73131955484896,16.021217940981657,55.2898983861327,39.268680445151034,-10.579796772265396,21.462639109697925,32.04243588196332,1478,3023,5584,0.26468481375358166,0.5413681948424068,Shift to Democrats,1
4666,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
4682,58.2089552238806,77.77777777777779,19.568822553897185,41.7910447761194,22.22222222222222,16.4179104477612,55.555555555555564,39.13764510779436,798,861,1009,0.7908820614469773,0.8533201189296333,Shift to Democrats,1
4683,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
4685,,100.0,,,0.0,,100.0,,13,17,18,0.7222222222222222,0.9444444444444444,Shift to Republicans,-1
4686,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
4687,66.15384615384615,94.44444444444444,28.290598290598297,33.84615384615385,5.555555555555555,32.3076923076923,88.88888888888889,56.581196581196586,557,570,717,0.7768479776847977,0.7949790794979079,Shift to Democrats,1
4689,44.44444444444444,60.0,15.555555555555557,55.55555555555556,40.0,-11.111111111111114,20.0,31.111111111111114,216,225,328,0.6585365853658537,0.6859756097560976,Shift to Democrats,1
4694,43.3389544688027,66.42857142857143,23.089616959768733,56.66104553119731,33.57142857142857,-13.322091062394612,32.85714285714286,46.179233919537474,954,1988,3817,0.24993450353680902,0.5208278752947341,Shift to Democrats,1
4702,42.11853720050441,64.55223880597015,22.433701605465735,57.88146279949559,35.44776119402985,-15.762925598991174,29.104477611940297,44.86740321093147,725,1275,2724,0.26615271659324524,0.46806167400881055,Shift to Democrats,1
4703,51.20147874306839,75.75757575757575,24.55609701450736,48.79852125693161,24.242424242424242,2.402957486136785,51.51515151515151,49.112194029014724,2125,3491,5706,0.37241500175254116,0.6118121275849983,Shift to Democrats,1
4705,45.235892691951896,69.46308724832215,24.227194556370257,54.764107308048104,30.536912751677853,-9.528214616096207,38.9261744966443,48.45438911274051,1404,3220,5354,0.26223384385506165,0.6014194994396713,Shift to Democrats,1
4707,56.81415929203539,79.28994082840237,22.475781536366974,43.1858407079646,20.710059171597635,13.62831858407079,58.57988165680473,44.95156307273394,1482,2293,3662,0.4046968869470235,0.6261605679956308,Shift to Democrats,1
4711,41.5650406504065,56.676557863501486,15.111517213094984,58.4349593495935,43.32344213649852,-16.869918699186996,13.353115727002965,30.22303442618996,1091,2725,4222,0.2584083372809095,0.6454287067740407,Shift to Democrats,1
4713,44.17139256458727,62.5,18.328607435412728,55.82860743541273,37.5,-11.657214870825456,25.0,36.657214870825456,1659,2899,5489,0.30224084532701767,0.5281472034979049,Shift to Democrats,1
4724,16.822429906542055,30.656934306569344,13.834504400027289,83.17757009345794,69.34306569343066,-66.35514018691589,-38.68613138686132,27.66900880005457,234,365,1567,0.14932992980216975,0.23292916400765795,Shift to Democrats,1
4730,36.99211643420255,51.794071762870516,14.801955328667965,63.00788356579745,48.205928237129484,-26.0157671315949,3.5881435257410317,29.60391065733593,963,1928,4445,0.21664791901012373,0.43374578177727785,Shift to Democrats,1
4733,49.734325185972374,63.25088339222616,13.516558206253784,50.265674814027626,36.74911660777385,-0.5313496280552528,26.501766784452307,27.03311641250756,754,2759,4554,0.16556873078612208,0.6058410188844972,Shift to Democrats,1
4736,24.751381215469614,35.49488054607509,10.743499330605474,75.24861878453038,64.50511945392492,-50.497237569060765,-29.010238907849832,21.486998661210933,306,528,2695,0.11354359925788497,0.19591836734693877,Shift to Democrats,1
4737,44.2489851150203,60.08064516129033,15.83166004627003,55.751014884979696,39.91935483870967,-11.5020297699594,20.161290322580655,31.663320092540054,593,1099,2279,0.2602018429135586,0.48222904782799475,Shift to Democrats,1
4820,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
